FID,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,target_ele,image_date,edge,is_lowest_,area_m2,STATIC_BFE,Under_fld
9125,2872_29.2602273_-94.8448713_0_259.73.jpg,KNjppG5Ujic2oP1YAbJPcA,2872,0.811523,204,530,376,1.281669892,0.508420434,19.0393724,-1.924547229,2.432967663,0.773249459,-0.124946886,29.26022728,-94.84487127,29.26017583,-94.84505817,1.281669892,"[2021, 4]",Not_at_edge,Y,218.2409973,10,Y
9130,2873_29.2602273_-94.8448713_0_259.73.jpg,KNjppG5Ujic2oP1YAbJPcA,2873,0.811523,204,530,376,1.281669892,0.508420434,19.0393724,-1.924547229,2.432967663,0.773249459,-0.124946886,29.26022728,-94.84487127,29.26017583,-94.84505817,1.281669892,"[2021, 4]",Not_at_edge,Y,218.2409973,10,Y
676,1153_29.284753_-94.8174993_0_132.75.jpg,rJgyQOejpzsDehQ-1k-wLA,1153,0.82959,245,485,384,1.281859099,0.473858273,28.93833514,-2.050097787,2.52395606,0.808000826,-0.096344173,29.284753,-94.8174993,29.28459504,-94.81726218,1.281859099,"[2020, 2]",Not_at_edge,Y,137.9960022,10,Y
6016,21685_29.265144_-94.841698_0_80.31.jpg,rZR6hL6NW6cx7PngusLS9g,21685,0.820801,614,581,364,1.282189404,0.595696059,13.57953778,-1.852255019,2.447951078,0.686493344,0.159813444,29.265144,-94.841698,29.26514514,-94.84155828,1.282189404,"[2020, 3]",Not_at_edge,Y,375.7070007,10,Y
3015,1554_29.28058_-94.82614_0_313.48.jpg,to6suU4_-e5wIOzFqjtGyA,1554,0.874512,123,523,345,1.282226292,0.853807602,16.61167256,-1.596626606,2.450434208,0.42841869,-0.179809745,29.28058,-94.82614,29.28066201,-94.82628308,1.282226292,"[2021, 4]",Not_at_edge,Y,203.3840027,11,Y
11200,6104_29.299932_-94.7849686_0_162.75.jpg,psprOJDki6YoqO6U-2U64w,6104,0.913086,361,522,369,1.282278176,0.519539921,19.14185446,-1.843023212,2.362563133,0.762738254,-0.015698925,29.29993204,-94.78496858,29.29976794,-94.78490721,1.282278176,"[2019, 10]",Not_at_edge,Y,102.1689987,11,Y
5998,21648_29.2657845_-94.8401804_0_260.42.jpg,0W8UOca6MgePooz2wiTWFA,21648,0.716797,75,567,376,1.283071334,0.501286858,15.57924801,-1.955598718,2.456885576,0.781784476,-0.211697399,29.26578446,-94.84018043,29.26573247,-94.84032936,1.283071334,"[2020, 3]",Not_at_edge,Y,300.2479858,10,Y
13070,933_29.2865831_-94.82482_0_283.17.jpg,zydQi2fG5eAY2tiBxXtCsQ,933,0.519043,489,484,373,1.283402199,0.5797958,26.27938142,-1.828834333,2.408630133,0.703606399,0.073136809,29.2865831,-94.82482,29.28665384,-94.82507813,1.283402199,"[2021, 4]",Not_at_edge,Y,174.4230042,11,Y
13333,9747_29.2796243_-94.8081606_0_343.38.jpg,HdXeUYeecELm4brs4EW1pA,9747,0.931152,565,544,390,1.283462861,0.281445389,19.16712945,-2.122874851,2.40432024,1.002017472,0.126320454,29.2796243,-94.8081606,29.27979491,-94.80819275,1.283462861,"[2019, 8]",Not_at_edge,Y,164.2749939,-9999,Nodata
13337,9750_29.2796243_-94.8081606_0_343.38.jpg,HdXeUYeecELm4brs4EW1pA,9750,0.931152,565,544,390,1.283462861,0.281445389,19.16712945,-2.122874851,2.40432024,1.002017472,0.126320454,29.27962431,-94.80816057,29.27979492,-94.80819272,1.283462861,"[2019, 8]",Not_at_edge,Y,164.2749939,-9999,Nodata
3501,16406_29.2864074_-94.8247598_0_283.52.jpg,JNL9zuagrEqywkM_xJWVfw,16406,0.935547,474,492,372,1.283509312,0.566578291,24.29116236,-1.827,2.393578291,0.716931021,0.062718494,29.2864074,-94.8247598,29.28647189,-94.82499872,1.283509312,"[2021, 4]",Not_at_edge,Y,238.0769958,11,Y
9870,3949_29.2155525_-94.9150595_0_354.39.jpg,c8QZrrGd7throZkwfII-kg,3949,0.55127,355,449,372,1.283517474,0.739590209,37.78981693,-1.739997108,2.479587317,0.543927264,-0.020232762,29.2155525,-94.9150595,29.21589107,-94.91510531,1.283517474,"[2020, 2]",Not_at_edge,Y,0,17,Y
1994,13704_29.2928047_-94.8630879_0_158.85.jpg,wOEWwxFl7Jm8Iv3KqVk2hg,13704,0.937012,82,523,355,1.283792027,0.72477524,17.69703507,-1.6795872,2.40436244,0.559016787,-0.207692011,29.2928047,-94.8630879,29.29267087,-94.86298857,1.283792027,"[2019, 8]",Not_at_edge,Y,217.8269958,13,Y
6359,22409_29.2603033_-94.8468182_0_35.40.jpg,p7JBZj12a-EjLwd9iu7YsA,22409,0.392578,91,492,370,1.283880367,0.65420354,24.33927405,-1.797051066,2.451254606,0.629676827,-0.20167129,29.2603033,-94.8468182,29.26050415,-94.84671696,1.283880367,"[2020, 3]",Not_at_edge,Y,114.7200012,11,Y
5300,19807_29.2776161_-94.8106357_0_133.58.jpg,CXn9W8VpNzejVvaz_XGCiA,19807,0.318359,698,510,394,1.283898008,0.246283508,25.67800774,-2.205001854,2.451285362,1.0376145,0.216361379,29.2776161,-94.8106357,29.27742409,-94.81048785,1.283898008,"[2020, 3]",Not_at_edge,Y,126.3310013,-9999,Nodata
8780,2781_29.260936_-94.8443799_0_65.47.jpg,FyRsVvZXuiEq2HkhiZVwHw,2781,0.918945,411,606,378,1.284267325,0.474318508,12.7621204,-1.976578947,2.450897455,0.809948817,0.019535298,29.260936,-94.8443799,29.26098175,-94.8442594,1.284267325,"[2020, 3]",Not_at_edge,Y,272.2319946,10,Y
12870,9034_29.2853835_-94.8150705_0_149.07.jpg,DENblyiDjfeCv5s03LIDNg,9034,0.569336,127,445,381,1.28543124,0.466937668,46.17874123,-1.966550701,2.433488369,0.818493572,-0.177106214,29.2853835,-94.8150705,29.28506944,-94.81475823,1.28543124,"[2021, 4]",Not_at_edge,Y,0,10,Y
10677,5401_29.3041754_-94.776649_0_342.80.jpg,v9uxavutMN0t7888izZVLg,5401,0.726074,386,519,378,1.285511879,0.514510612,20.63268589,-1.958007832,2.472518444,0.771001267,0.001744347,29.3041754,-94.776649,29.30435332,-94.77671145,1.285511879,"[2019, 1]",Not_at_edge,Y,185.1009979,11,Y
3888,17082_29.2844622_-94.827826_0_57.88.jpg,22vWwb67gdmaPE3ClskB2g,17082,0.812988,214,530,347,1.286020135,0.831680788,16.00813584,-1.619567381,2.451248169,0.454339346,-0.117727458,29.2844622,-94.827826,29.28455283,-94.82769773,1.286020135,"[2020, 3]",Not_at_edge,Y,152.8650055,11,Y
196,10366_29.3183715_-94.771029_0_147.73.jpg,gFTCbWCVLeuL6BsqOMbafw,10366,0.942871,442,528,377,1.286087893,0.453355655,19.28201104,-1.9358951,2.389250755,0.832732238,0.040449507,29.3183715,-94.771029,29.31822077,-94.77092989,1.286087893,"[2019, 9]",Not_at_edge,Y,148.3970032,11,Y
11465,6461_29.2978284_-94.7857077_0_12.37.jpg,AYD8zQD50Amgf01hZcEMBA,6461,0.350342,280,497,373,1.286133651,0.480039177,23.52251133,-1.866287889,2.346327066,0.806094474,-0.072095709,29.2978284,-94.7857077,29.29803843,-94.785673,1.286133651,"[2019, 8]",Not_at_edge,Y,299.2130127,11,Y
9405,29466_29.2659542_-94.8402677_0_215.30.jpg,j05wifA-qiuAzHI_bwnplw,29466,0.306396,111,487,381,1.286267616,0.50986457,27.93528713,-1.991693257,2.501557827,0.776403045,-0.187566517,29.2659542,-94.8402677,29.26572496,-94.84038714,1.286267616,"[2020, 3]",Not_at_edge,Y,300.2479858,10,Y
171,10308_29.3196924_-94.7489753_0_232.90.jpg,RjG9spl_DqU53WcuYUXZCQ,10308,0.895508,108,558,346,1.28626825,0.784181019,13.97393128,-1.666133741,2.45031476,0.502087231,-0.189922635,29.3196924,-94.7489753,29.31959874,-94.74907159,1.28626825,"[2021, 3]",Not_at_edge,Y,142.076004,17,Y
11025,587_29.2888558_-94.8272059_0_328.70.jpg,CS_fSl_q4iMHY9u0ka_OnQ,587,0.88916,619,589,427,1.286462799,0.691130424,18.19787084,-2.581350302,3.272480726,0.595332375,0.162533049,29.2888558,-94.8272059,29.28900804,-94.82727602,1.286462799,"[2017, 9]",Not_at_edge,Y,194.4960022,11,Y
3371,1618_29.2806323_-94.8259374_0_193.59.jpg,XSOIBUMIdblSb7zhvM8Mbg,1618,0.770996,492,496,356,1.286869348,0.832402139,20.84003927,-1.624004454,2.456406593,0.454467209,0.075912294,29.28063232,-94.82593736,29.28045344,-94.82600342,1.286869348,"[2021, 4]",Not_at_edge,Y,274.1340027,11,Y
1681,13198_29.2950742_-94.805356_0_282.52.jpg,6mK6bw5QBy9QFbc8HbQ3-Q,13198,0.789551,172,527,375,1.286956576,0.579945226,19.34680519,-1.909805398,2.489750624,0.707011351,-0.146523922,29.2950742,-94.805356,29.29508675,-94.80555461,1.286956576,"[2019, 10]",Not_at_edge,Y,188.6380005,11,Y
6061,21756_29.2639908_-94.8401792_0_94.60.jpg,U2zlnDU13sO8cLQIlpc2kg,21756,0.742676,500,539,370,1.287124662,0.651485845,17.27055657,-1.861835793,2.513321638,0.635638818,0.080767081,29.2639908,-94.8401792,29.26396581,-94.8400038,1.287124662,"[2021, 4]",Not_at_edge,Y,230.3670044,10,Y
10414,5012_29.3067762_-94.788678_0_180.25.jpg,VpyQ_ir3HVwFehqh6ukX8A,5012,0.941406,248,512,347,1.287289495,0.819910466,17.81816083,-1.584390939,2.404301405,0.46737903,-0.094269379,29.3067762,-94.788678,29.30661609,-94.78866153,1.287289495,"[2019, 10]",Not_at_edge,Y,105.6549988,12,Y
6110,21845_29.262726_-94.8427193_0_350.53.jpg,y7XVLRRMwPL2m10SE4nBVA,21845,0.706055,104,530,374,1.28776065,0.551521578,19.00013175,-1.899875126,2.451396704,0.736239072,-0.192612728,29.262726,-94.8427193,29.26288656,-94.84278778,1.28776065,"[2020, 3]",Not_at_edge,Y,296.9970093,11,Y
3140,1579_29.2803921_-94.8268472_0_343.84.jpg,xvmNou8Te2RbPatj0bb6IA,1579,0.788574,304,456,360,1.28781516,0.928656378,30.3502617,-1.5225,2.451156378,0.359158782,-0.055069451,29.2803921,-94.8268472,29.28065051,-94.82695051,1.28781516,"[2021, 4]",Not_at_edge,Y,222.2799988,11,Y
5526,20355_29.2749038_-94.8278017_0_123.56.jpg,dMD_2-iLV-xD_tIZWdGRxw,20355,0.343262,584,488,357,1.287963398,0.900040383,22.42290316,-1.627095466,2.527135849,0.387923015,0.13866148,29.2749038,-94.8278017,29.27476974,-94.8276289,1.287963398,"[2020, 3]",Not_at_edge,Y,186.6430054,11,Y
6829,23514_29.2215206_-94.9195781_0_314.64.jpg,aXm6-L2XMCwVXvWAeTJANg,23514,0.310791,506,457,367,1.288003185,0.769101755,32.44227344,-1.669101103,2.438202858,0.51890143,0.085271195,29.2215206,-94.9195781,29.22174325,-94.91979468,1.288003185,"[2021, 3]",Not_at_edge,Y,0,14,Y
3773,16879_29.2855722_-94.7983392_0_223.34.jpg,G2vF6itgPDdaqztbawnc_Q,16879,0.928711,352,562,379,1.288173892,0.332241761,15.90104843,-1.985626949,2.31786871,0.955932131,-0.021628165,29.28557223,-94.79833916,29.28546579,-94.79844887,1.288173892,"[2019, 10]",Not_at_edge,Y,104.7259979,10,Y
11449,6438_29.2976059_-94.8091952_0_12.66.jpg,9UpvTYXYnZahT0sUWPfZhQ,6438,0.75,526,514,343,1.288199778,0.861289136,17.09624472,-1.543278106,2.404567242,0.426910642,0.098763093,29.2976059,-94.8091952,29.29775233,-94.80913989,1.288199778,"[2019, 10]",Not_at_edge,Y,121.7330017,12,Y
323,10750_29.3079782_-94.7877362_0_357.22.jpg,lib4tjhQQo4FyS1stEVRuw,10750,0.909668,328,538,340,1.289447469,0.871912163,14.7038161,-1.578893263,2.450805426,0.417535306,-0.038359537,29.3079782,-94.7877362,29.30811036,-94.78774933,1.289447469,"[2021, 4]",Not_at_edge,Y,141.0579987,12,Y
3066,15644_29.2880891_-94.8412508_0_263.26.jpg,hUTL6t1Z2ZQThO6-k2Z7eg,15644,0.794434,447,729,453,1.289492443,0.892399093,10.55111512,-2.54485319,3.437252283,0.397093349,0.044628368,29.2880891,-94.8412508,29.28808216,-94.8413591,1.289492443,"[2018, 8]",Not_at_edge,Y,438.5750122,12,Y
10273,4814_29.3077377_-94.7834109_0_253.42.jpg,PA9CMW3cA57HGRMFt1b-kg,4814,0.794434,567,625,341,1.289559748,0.721227069,10.32731337,-1.729786258,2.451013327,0.568332679,0.127350317,29.30773769,-94.78341089,29.30772266,-94.7835158,1.289559748,"[2021, 3]",Not_at_edge,Y,182.4089966,12,Y
596,11393_29.3066419_-94.7916957_0_224.06.jpg,dCl_Xyf-uITK8cVCS8d1rQ,11393,0.745117,427,549,330,1.289578684,0.874773989,13.29018582,-1.529455175,2.404229164,0.414804695,0.030344503,29.3066419,-94.7916957,29.30655831,-94.79179377,1.289578684,"[2019, 1]",Not_at_edge,Y,898.2020264,12,Y
7858,2528_29.2670696_-94.8418188_0_66.23.jpg,W45RhlqfRj3_GLID-oremw,2528,0.921387,692,558,363,1.289583532,0.629142885,15.25969433,-1.821792002,2.450934887,0.660440647,0.211697552,29.2670696,-94.8418188,29.26709738,-94.84166502,1.289583532,"[2021, 4]",Not_at_edge,Y,196.4029999,10,Y
6078,21791_29.2635639_-94.8476911_0_297.99.jpg,LJBZgaO1kYC0kfNvifpPhw,21791,0.286377,118,498,375,1.289664921,0.433577059,24.05460525,-1.897963049,2.331540108,0.856087862,-0.183184774,29.2635639,-94.8476911,29.26362914,-94.84792715,1.289664921,"[2021, 4]",Not_at_edge,Y,374.5,11,Y
6727,23249_29.2333783_-94.8996287_0_292.12.jpg,fT0iTsjqCKhhRVRbEEn47g,23249,0.638184,205,428,376,1.289874307,0.733294,56.37864109,-1.717707644,2.451001644,0.556580308,-0.123916398,29.2333783,-94.8996287,29.23351012,-94.9001888,1.289874307,"[2021, 3]",Not_at_edge,Y,171.2749939,15,Y
3313,16087_29.2872665_-94.797052_0_312.21.jpg,rVPT0CjTETmPph1AyOqHTw,16087,0.305664,557,459,387,1.290054228,0.380267827,40.7007022,-2.14277056,2.523038387,0.909786401,0.12047901,29.28726652,-94.79705197,29.28754412,-94.79732615,1.290054228,"[2019, 10]",Not_at_edge,Y,185.2449951,10,Y
12581,8673_29.2872665_-94.797052_0_312.21.jpg,rVPT0CjTETmPph1AyOqHTw,8673,0.305664,557,459,387,1.290054228,0.380267827,40.7007022,-2.14277056,2.523038387,0.909786401,0.12047901,29.2872665,-94.797052,29.2875441,-94.79732618,1.290054228,"[2019, 10]",Not_at_edge,Y,185.2449951,10,Y
4041,1741_29.2795313_-94.8193231_0_148.46.jpg,#NAME?,1741,0.344482,373,509,379,1.290117238,0.367730734,22.55257365,-1.967052343,2.334783077,0.922386504,-0.007326672,29.2795313,-94.8193231,29.27935867,-94.81920025,1.290117238,"[2019, 8]",Not_at_edge,Y,153.1419983,-9999,Nodata
6349,22397_29.2607659_-94.8451582_0_246.73.jpg,wl_FgRLwSF9yO8fauKPM2w,22397,0.935059,386,500,374,1.290300657,0.550683448,23.08905982,-1.884996465,2.435679913,0.739617209,0.001744347,29.26076588,-94.84515821,29.26068392,-94.84537661,1.290300657,"[2021, 4]",Not_at_edge,Y,353.0799866,10,Y
7205,2426_29.2694417_-94.8432942_0_260.42.jpg,#NAME?,2426,0.869141,488,558,356,1.29068491,0.692415614,14.43988525,-1.758661609,2.451077223,0.598269296,0.07244276,29.2694417,-94.8432942,29.26942937,-94.84344211,1.29068491,"[2021, 4]",Not_at_edge,Y,150.125,11,Y
13019,9276_29.2837441_-94.8105146_0_161.94.jpg,2c6NI-Ykgnw6WBkyKboHxg,9276,0.916016,360,619,389,1.290794124,0.33848481,12.59560739,-2.073939993,2.412424803,0.952309314,-0.016047707,29.28374414,-94.81051458,29.28363668,-94.81047242,1.290794124,"[2019, 10]",Not_at_edge,Y,126.2850037,-9999,Nodata
5002,1939_29.2777003_-94.8358008_0_154.50.jpg,gBhIRinySKnAk_GER0CFrQ,1939,0.92334,430,508,332,1.290898212,0.924440129,16.63257831,-1.438398855,2.362838984,0.366458083,0.032087153,29.2777003,-94.8358008,29.27756286,-94.83573211,1.290898212,"[2021, 4]",Not_at_edge,Y,221.2590027,11,Y
12472,8527_29.2883533_-94.7980811_0_103.53.jpg,yZCmqkl8mwOotk4spw0YdQ,8527,0.901367,541,548,382,1.291838084,0.419218019,17.63152613,-2.005543753,2.424761772,0.872620065,0.109806372,29.2883533,-94.7980811,29.28829936,-94.7979104,1.291838084,"[2020, 3]",Not_at_edge,Y,211.6349945,10,Y
12473,8528_29.2883533_-94.7980811_0_103.53.jpg,yZCmqkl8mwOotk4spw0YdQ,8528,0.901367,541,548,382,1.291838084,0.419218019,17.63152613,-2.005543753,2.424761772,0.872620065,0.109806372,29.28835327,-94.79808115,29.28829933,-94.79791045,1.291838084,"[2020, 3]",Not_at_edge,Y,211.6349945,10,Y
10048,4374_29.3239907_-94.7732447_0_277.82.jpg,d6FS-fkqObUCH2BEZXnORA,4374,0.263428,243,450,376,1.29209591,0.587934967,39.50209322,-1.837962154,2.425897121,0.704160943,-0.097726553,29.3239907,-94.7732447,29.32400451,-94.77365107,1.29209591,"[2019, 9]",Not_at_edge,Y,391.901001,16,Y
795,1175_29.2844628_-94.8222865_0_132.89.jpg,dt9KEJ0lz504lL_4ufMRgg,1175,0.909668,460,530,377,1.292583179,0.530702648,19.04183496,-1.937125149,2.467827797,0.761880531,0.053677559,29.2844628,-94.8222865,29.28433929,-94.82215029,1.292583179,"[2020, 2]",Not_at_edge,Y,47.1133003,10,Y
801,1176_29.2844628_-94.8222865_0_132.89.jpg,dt9KEJ0lz504lL_4ufMRgg,1176,0.909668,460,530,377,1.292583179,0.530702648,19.04183496,-1.937125149,2.467827797,0.761880531,0.053677559,29.28446279,-94.82228653,29.28433928,-94.82215032,1.292583179,"[2020, 2]",Not_at_edge,Y,47.1133003,10,Y
6001,21650_29.2654652_-94.8397577_0_351.75.jpg,ClBveWAfoQ898x8tHPTTFQ,21650,0.86084,55,516,375,1.292608262,0.494599777,21.31895257,-1.9139965,2.408596277,0.798008485,-0.225329516,29.2654652,-94.8397577,29.26564457,-94.83983688,1.292608262,"[2020, 3]",Not_at_edge,Y,308.519989,10,Y
4186,17884_29.2827328_-94.8135459_0_251.51.jpg,7fSsjggwyEvdmB7DuAOZJQ,17884,0.515137,371,593,384,1.292907043,0.41853505,13.92020747,-2.03000373,2.44853878,0.874371993,-0.008722061,29.28273282,-94.81354591,29.28269195,-94.81368137,1.292907043,"[2021, 4]",Not_at_edge,Y,250.2949982,10,Y
4320,18116_29.2909054_-94.7888645_0_221.35.jpg,jq_Mj70zq4uxtBvmphyVtA,18116,0.806152,618,648,404,1.29311598,0.255836852,12.08089085,-2.196395747,2.452232599,1.037279128,0.161853504,29.2909054,-94.7888645,29.29083625,-94.78896061,1.29311598,"[2019, 10]",Not_at_edge,Y,680.34198,-9999,Nodata
13336,9732_29.2795994_-94.8082588_0_13.26.jpg,rGLRBK6WtNi4vSOOfPNT8w,9732,0.853027,435,512,389,1.293299762,0.296222686,23.66770124,-2.112527848,2.408750534,0.997077076,0.036268697,29.2795994,-94.8082588,29.27980532,-94.80819438,1.293299762,"[2019, 8]",Not_at_edge,Y,164.2749939,-9999,Nodata
13338,9751_29.2795994_-94.8082588_0_13.26.jpg,rGLRBK6WtNi4vSOOfPNT8w,9751,0.853027,435,512,389,1.293299762,0.296222686,23.66770124,-2.112527848,2.408750534,0.997077076,0.036268697,29.27959939,-94.80825885,29.27980531,-94.80819443,1.293299762,"[2019, 8]",Not_at_edge,Y,164.2749939,-9999,Nodata
6172,21956_29.2618315_-94.8476284_0_259.03.jpg,2ELOWgMCmCOXyJvStVcLxA,21956,0.932617,227,504,356,1.293403591,0.791878317,19.77445208,-1.645948793,2.43782711,0.501525274,-0.109116959,29.26183154,-94.84762844,29.26177872,-94.84782277,1.293403591,"[2019, 9]",Not_at_edge,Y,149.9389954,12,Y
5156,19684_29.2776554_-94.8084204_0_358.74.jpg,ATTgm4puVBj0wxePY0KRPg,19684,0.352295,394,563,404,1.293536531,0.176782967,18.2974204,-2.29811108,2.474894047,1.116753564,0.007326672,29.2776554,-94.8084204,29.27782046,-94.80842316,1.293536531,"[2020, 3]",Not_at_edge,Y,26.0193005,-9999,Nodata
11951,7119_29.2957072_-94.787977_0_283.13.jpg,baXmRKBCzt8YfuVg6fAFmQ,7119,0.485107,433,523,378,1.293563385,0.487993007,20.07547861,-1.946005339,2.433998346,0.805570378,0.034526533,29.2957072,-94.787977,29.29575441,-94.78817648,1.293563385,"[2019, 8]",Not_at_edge,Y,290.2539978,11,Y
13249,9621_29.2813477_-94.8087662_0_193.31.jpg,zgSuHCn2Jqcp_XAYEt4Gyw,9621,0.865234,622,671,391,1.293827275,0.337840061,10.53293836,-2.087999125,2.425839186,0.955987214,0.164910259,29.28134766,-94.80876618,29.28126003,-94.80880811,1.293827275,"[2021, 4]",Not_at_edge,Y,18.3990993,-9999,Nodata
13113,9412_29.2825442_-94.8114936_0_342.22.jpg,FjZXbqaRPSMC_vF2xs8oZQ,9412,0.51709,381,511,383,1.294229669,0.374249559,22.72819375,-2.02999391,2.404243469,0.91998011,-0.002093216,29.2825442,-94.8114936,29.28273933,-94.81156549,1.294229669,"[2019, 10]",Not_at_edge,Y,132.5130005,10,Y
5929,21092_29.2696905_-94.8434236_0_95.10.jpg,CsF9q_uN8sWVIqRpcrtTOA,21092,0.928711,127,529,356,1.294291228,0.705864354,16.98531482,-1.703335599,2.409199953,0.588426874,-0.177106214,29.2696905,-94.8434236,29.26970398,-94.8432495,1.294291228,"[2021, 4]",Not_at_edge,Y,210.901001,11,Y
6251,22140_29.2752257_-94.8145278_0_358.12.jpg,z9byRUdSqDGN7HOQnMYOgg,22140,0.848633,532,627,413,1.294731535,0.183190153,13.66721152,-2.314575626,2.497765779,1.111541382,0.103252279,29.2752257,-94.8145278,29.2753487,-94.8145179,1.294731535,"[2020, 3]",Not_at_edge,Y,0,-9999,Nodata
9134,2874_29.2601453_-94.8448269_0_274.32.jpg,sIL5bNhDuF7Pr_criy4SiQ,2874,0.756348,522,493,377,1.294811331,0.508713964,25.19533346,-1.924993512,2.433707476,0.786097366,0.095998519,29.2601453,-94.8448269,29.26018407,-94.84508233,1.294811331,"[2021, 4]",Not_at_edge,Y,218.2409973,10,Y
8229,25972_29.1839364_-94.9751085_0_145.21.jpg,x7GreFfUYPNbcy8l0czT_Q,25972,0.518555,84,615,443,1.29500639,0.668569991,17.18076831,-2.72231417,3.390884161,0.6264364,-0.206355491,29.1839364,-94.9751085,29.18382992,-94.97498013,1.29500639,"[2016, 9]",Not_at_edge,Y,163.6629944,14,Y
10172,4646_29.3115766_-94.768495_0_57.91.jpg,XjRsBJ4YSaxufeZt1NpwSA,4646,0.342285,234,600,406,1.295041477,0.190994477,15.07730339,-2.260207677,2.451202154,1.104047,-0.103942557,29.3115766,-94.768495,29.31166043,-94.76837277,1.295041477,"[2021, 3]",Not_at_edge,Y,64.0226974,-9999,Nodata
10173,4647_29.3115766_-94.768495_0_57.91.jpg,XjRsBJ4YSaxufeZt1NpwSA,4647,0.342285,234,600,406,1.295041477,0.190994477,15.07730339,-2.260207677,2.451202154,1.104047,-0.103942557,29.31157657,-94.76849496,29.3116604,-94.76837273,1.295041477,"[2021, 3]",Not_at_edge,Y,64.0226974,-9999,Nodata
173,10310_29.319512_-94.7724189_0_148.08.jpg,KtxXln2iQ37BxMve5C7qqw,10310,0.949219,584,562,389,1.295163056,0.362180323,16.98004414,-2.088675886,2.450856209,0.932982732,0.139003668,29.319512,-94.7724189,29.319372,-94.77234792,1.295163056,"[2021, 4]",Not_at_edge,Y,116.5250015,11,Y
8278,2612_29.2640731_-94.840223_0_79.54.jpg,s4QHlfOSL52AvwVMjg5o8g,2612,0.80957,373,495,372,1.295298845,0.643473951,23.46197643,-1.833547982,2.477021933,0.651824893,-0.00697782,29.2640731,-94.840223,29.26411298,-94.83998592,1.295298845,"[2021, 4]",Not_at_edge,Y,211.2700043,10,Y
6464,22561_29.2588181_-94.8450399_0_32.69.jpg,4PTEVR0bpNbFe3LAye2KMA,22561,0.638184,370,462,381,1.295337004,0.455464214,36.36672184,-1.979243666,2.43470788,0.83987279,-0.009768581,29.2588181,-94.8450399,29.25909595,-94.8448409,1.295337004,"[2020, 3]",Not_at_edge,Y,231.7169952,-9999,Nodata
13069,9339_29.2834686_-94.8014079_0_272.99.jpg,5qiEIU1_QROGMx1Xcapf7A,9339,0.307129,697,549,389,1.295450293,0.358451236,18.49695171,-2.093044411,2.451495647,0.936999057,0.215362785,29.2834686,-94.8014079,29.28351272,-94.80159148,1.295450293,"[2020, 3]",Not_at_edge,Y,130.5590057,-9999,Nodata
5934,21100_29.2697738_-94.8434681_0_49.74.jpg,JNp_WI68xCT0PoL3XlpzMg,21100,0.929199,579,531,359,1.295587886,0.714461802,16.9720137,-1.736647607,2.451109409,0.581126084,0.135579794,29.2697738,-94.8434681,29.26985605,-94.8433208,1.295587886,"[2021, 4]",Not_at_edge,Y,154.723999,11,Y
10045,4365_29.3247808_-94.772691_0_79.01.jpg,PV0jvtnNT6x5ALDTm3k8_Q,4365,0.764648,417,514,372,1.295607087,0.532981326,20.63812394,-1.8716305,2.404611826,0.762625761,0.023022949,29.3247808,-94.772691,29.32481208,-94.77248155,1.295607087,"[2019, 9]",Not_at_edge,Y,273.0979919,11,Y
6444,22536_29.2594582_-94.8429138_0_187.04.jpg,SG_9iJut7uZMAvMGRf_Npg,22536,0.650391,469,512,371,1.296171136,0.529679768,20.66977148,-1.842838056,2.372517824,0.766491368,0.059937487,29.25945816,-94.8429138,29.25927478,-94.84295246,1.296171136,"[2020, 3]",Not_at_edge,Y,299.1809998,10,Y
4339,18196_29.282145_-94.8121055_0_102.93.jpg,uc4KIJDPDfnyeLCEvtAWZw,18196,0.388672,687,524,388,1.296690085,0.361904774,21.70611807,-2.089272108,2.451176882,0.934785311,0.208693907,29.282145,-94.8121055,29.28206259,-94.81190287,1.296690085,"[2021, 4]",Not_at_edge,Y,59.844101,-9999,Nodata
3408,16251_29.2868484_-94.8249106_0_238.30.jpg,eOBIcpERgEsP2oDfWqCsXQ,16251,0.455811,442,500,378,1.297068772,0.599692662,23.86585338,-1.930170219,2.529862881,0.69737611,0.040797801,29.2868484,-94.8249106,29.28674282,-94.82512466,1.297068772,"[2021, 4]",Not_at_edge,Y,273.2059937,11,Y
13308,9689_29.2806849_-94.8113104_0_163.20.jpg,bHwJVMUbjkNFUWPlIt77tw,9689,0.801758,289,706,382,1.297098919,0.357408384,8.998332262,-2.023732563,2.381140947,0.939690535,-0.065497996,29.28068487,-94.81131037,29.28060885,-94.81127786,1.297098919,"[2021, 4]",Not_at_edge,Y,167.0800018,10,Y
1525,12948_29.2959885_-94.8106387_0_237.66.jpg,wk9HA5FkFRXx7XVcWDXt7Q,12948,0.345703,248,550,345,1.29713644,0.75236366,14.25455536,-1.653704665,2.406068325,0.54477278,-0.094269379,29.2959885,-94.8106387,29.29590978,-94.81075472,1.29713644,"[2019, 10]",Not_at_edge,Y,300.381012,12,Y
6191,21987_29.2611717_-94.8465558_0_348.91.jpg,g0RXu0JYMk6YrPHc7nw1qg,21987,0.913086,177,498,367,1.298271191,0.671149005,22.61074222,-1.780152093,2.451301098,0.627122186,-0.143449112,29.2611717,-94.8465558,29.26136422,-94.84663272,1.298271191,"[2020, 3]",Not_at_edge,Y,211.3659973,11,Y
