,FID,FID_1,OBJECTID,Parcel_ID,area_m2,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,image_date,edge,is_lowest_,SFHA_TF,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m,FFE_gsv_ft,STATIC_BFE,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,construction_index_2015,construction_index_1998,rsmeans_construction_index_2015,rsmeans_construction_index_2021,ENR_BCI_index_2015,ENR_BCI_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998,cost_2015,cost_2021_RSMeans,cost_2021_ENR_BCI,cost_2021_PCI_Family_house,is_residential
6881,6881,23358,558613,6671-0000-0106-000,167.8760071,23359_29.2285668_-94.9232753_0_336.54.jpg,nXDRRFSo1HbZrDt0X9p46Q,23359,0.905762,170,606,379,4.027446894,1.47420135,13.01399894,-1.994069667,3.468271017,2.553245544,-0.147548066,29.2285668,-94.9232753,29.22866647,-94.92334606,2013,Not_at_edge,Y,F,-9999,NoData,167.8760071,1807.002302,4.027446894,13.21340844,-9999,N,0,-10012.21341,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6882,6882,23363,558618,6671-0000-0084-100,181.5339966,23364_29.2284351_-94.9214726_0_349.62.jpg,FsU5NZPGNMR9Kg6tjBwing,23364,0.859863,192,265,33,7.160249817,4.480579006,12.65116265,1.032505619,3.448073387,2.679670811,-0.132838807,29.2284351,-94.9214726,29.22854366,-94.92151279,2013,Not_at_edge,Y,F,-9999,NoData,181.5339966,1954.015677,7.160249817,23.49163326,-9999,N,0,-10022.49163,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6883,6883,23366,558621,6671-0000-0096-001,199.6950073,23367_29.2287088_-94.9228726_0_171.38.jpg,W5iOMv-HesTh3j2Tolkw2g,23367,0.493896,503,528,328,4.60256881,1.971536582,14.59608417,-1.461602027,3.433138609,2.631032228,0.082846322,29.22870885,-94.9228726,29.22857746,-94.92286246,2013,Not_at_edge,Y,F,-9999,NoData,199.6950073,2149.499169,4.60256881,15.10029137,-9999,N,0,-10014.10029,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6884,6884,23371,558626,6671-0000-0088-100,212.5169983,23372_29.2282247_-94.9222924_0_334.20.jpg,d1ZdsAZeancUhcNPB3QPWg,23372,0.93457,363,564,388,4.078714856,1.367062577,16.53117788,-2.076137773,3.44320035,2.711652279,-0.01395496,29.2282247,-94.9222924,29.22835806,-94.92236853,2013,Not_at_edge,Y,F,-9999,NoData,212.5169983,2287.513932,4.078714856,13.38161042,-9999,N,0,-10012.38161,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6885,6885,23375,558630,6671-0000-0094-000,199.2779999,23376_29.2285336_-94.9233646_0_171.06.jpg,g8i7fnttAEcdQkaG9yVp_w,23376,0.9375,175,485,332,4.600004087,2.101377855,19.34195755,-1.348880162,3.450258017,2.498626232,-0.144815802,29.2285336,-94.9233646,29.22836693,-94.92330565,2013,Not_at_edge,Y,F,-9999,NoData,199.2779999,2145.010539,4.600004087,15.09187693,-9999,N,0,-10014.09188,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6886,6886,23378,558633,6671-0000-0052-000,170.1049957,23379_29.2284922_-94.9210036_0_162.48.jpg,8UhPRoxfLDm21NoERX0uGg,23379,0.777344,644,485,323,4.894574261,2.18377409,18.25118203,-1.265619898,3.449393988,2.710800171,0.179472013,29.2284922,-94.9210036,29.22832885,-94.92097995,2013,Not_at_edge,Y,F,-9999,NoData,170.1049957,1830.994935,4.894574261,16.0583145,-9999,N,0,-10015.05831,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6887,6887,23381,558636,6671-0000-0091-000,263.2420044,23382_29.2280512_-94.9227877_0_353.82.jpg,FUHbphD2XNpN-fh36Qzsmg,23382,0.926758,315,500,312,4.723301759,2.174068561,15.5747401,-1.259251961,3.433320522,2.549233198,-0.047413953,29.2280512,-94.9227877,29.22819003,-94.92281247,2013,Not_at_edge,Y,F,-9999,NoData,263.2420044,2833.513353,4.723301759,15.49639685,-9999,N,0,-10014.4964,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6888,6888,23382,558637,6671-0000-0056-000,168.3869934,23383_29.2284194_-94.9215795_0_184.47.jpg,qBDsfxmCYuQd8BCZUAWSWQ,23383,0.917969,365,288,147,7.662207244,4.92419803,20.78166,1.391997455,3.532200575,2.738009214,-0.012559726,29.2284194,-94.9215795,29.22823231,-94.92159348,2013,Not_at_edge,Y,F,-9999,NoData,168.3869934,1812.502512,7.662207244,25.13847521,-9999,N,0,-10024.13848,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6889,6889,23387,558642,6671-0000-0051-000,172.4290009,23388_29.2282573_-94.9205566_0_224.45.jpg,EAfnssbna8JzGeuamyfm2Q,23388,0.888184,690,470,286,5.022496878,2.378973662,16.1684963,-0.948808492,3.327782154,2.643523216,0.210696936,29.2282573,-94.9205566,29.22817683,-94.92069531,2013,Not_at_edge,Y,F,-9999,NoData,172.4290009,1856.010319,5.022496878,16.47800813,-9999,N,0,-10015.47801,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6890,6890,23392,558647,6671-0000-0061-001,300.1239929,23393_29.2281141_-94.9225901_0_173.63.jpg,#NAME?,23393,0.874023,261,532,328,4.561360121,1.967279911,14.31325335,-1.472746372,3.440026283,2.59408021,-0.085617524,29.2281141,-94.9225901,29.22798746,-94.92256131,2013,Not_at_edge,Y,F,-9999,NoData,300.1239929,3230.507773,4.561360121,14.96509226,-9999,N,0,-10013.96509,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6891,6891,23408,558663,6671-0000-0072-001,470.2309875,29473_29.2275139_-94.9223422_0_121.56.jpg,cpPYN8z9rEtO0hkVCZ_1lQ,29473,0.719238,66,431,366,4.634559299,1.952979948,45.84568406,-1.499070023,3.452049971,2.681579351,-0.218357506,29.2275139,-94.9223422,29.2273789,-94.92189648,2013,Not_at_edge,Y,F,-9999,NoData,470.2309875,5061.524225,4.634559299,15.20524704,-9999,N,0,-10014.20525,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6892,6892,23916,559171,5380-0000-0005-000,259.1080017,23930_29.2142119_-94.9293063_0_273.58.jpg,cLZUuwB7cx-ZKtf9ypPMUA,23930,0.802246,679,416,313,4.887154314,2.726878855,28.83883553,-0.650382545,3.3772614,2.160275459,0.203345591,29.2142119,-94.9293063,29.21428025,-94.92959246,2013,Not_at_edge,Y,T,14,N,259.1080017,2789.015319,4.887154314,16.03397085,14,N,0,-2.033970846,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6893,6893,24084,559340,5860-0002-0049-000,149.9459991,24090_29.2087339_-94.9296394_0_33.70.jpg,stn8xJKG4zxN1qyPxbSgfQ,24090,0.29834,291,339,245,6.370044224,4.380348913,31.01338277,0.950217001,3.430131912,1.989695311,-0.064455799,29.2087339,-94.9296394,29.2089762,-94.9294799,2013,Not_at_edge,Y,T,14,N,149.9459991,1614.005302,6.370044224,20.89909522,14,N,0,-6.899095223,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6894,6894,24125,559381,5860-0002-0059-000,167.1320038,24126_29.2080046_-94.9301132_0_345.98.jpg,x2W9zivg_6xoEBvzjKJFUQ,24126,0.417725,115,308,151,6.428330741,4.401200614,18.8524101,0.969748101,3.431452513,2.027130127,-0.185207773,29.2080046,-94.9301132,29.20815921,-94.930194,2013,Not_at_edge,Y,T,14,N,167.1320038,1798.993917,6.428330741,21.09032395,14,N,0,-7.090323953,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6895,6895,24137,559393,5860-0002-0073-000,209.1260071,24151_29.2076176_-94.9315707_0_27.68.jpg,jiEQGqVXiTGZIs3NnvJmLQ,24151,0.303467,204,357,273,6.170052519,3.975553265,34.90254181,0.62833952,3.347213745,2.194499254,-0.124259923,29.2076176,-94.9315707,29.20791244,-94.93144465,2013,Not_at_edge,Y,T,14,N,209.1260071,2251.013606,6.170052519,20.24295446,14,N,0,-6.242954459,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6896,6896,24140,559396,5860-0002-0081-000,287.95401,24149_29.2079186_-94.9317836_0_269.43.jpg,PbAQ-pKF2U66AsZfCDxZNA,24149,0.636719,508,354,249,6.20297589,4.028176209,28.07929285,0.585575482,3.442600727,2.174799681,0.087002633,29.2079186,-94.9317836,29.2079381,-94.9320715,2013,Not_at_edge,Y,T,14,N,287.95401,3099.511168,6.20297589,20.35097077,14,N,0,-6.350970768,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6897,6897,24145,559401,5860-0002-0070-000,298.5920105,24146_29.2076882_-94.9307689_0_328.34.jpg,ZhXmgVzrMbbRl-KDA9toBw,24146,0.264404,180,573,438,2.616878064,0.47064832,21.60691573,-2.836030929,3.306679249,2.146229744,-0.141398067,29.2076882,-94.9307689,29.20783805,-94.93091101,2013,Not_at_edge,Y,T,14,Y,298.5920105,3214.017652,2.616878064,8.585557953,14,Y,5.414442047,5.414442047,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,62868.85785,114668.9712,131045.1982,120463.1344,131495.1339,Y
6898,6898,23566,558821,5870-0006-0006-000,341.605011,23567_29.2195712_-94.9371012_0_52.11.jpg,IOntOqTAkDnPu5S9useRbQ,23567,0.869141,472,543,370,2.984348841,1.553408809,16.75183504,-1.8666678,3.420076609,1.430940032,0.062022931,29.2195712,-94.9371012,29.21965645,-94.93695894,2013,Not_at_edge,Y,T,12,Y,341.605011,3677.005736,2.984348841,9.791170738,12,Y,2.208829262,2.208829262,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,63084.99731,115063.1965,131495.724,120877.2796,131947.2065,Y
6899,6899,23572,558827,5870-0006-0011-002,227.1009979,3498_29.2192756_-94.9358152_0_347.93.jpg,PYHaIJ4RRGGAP6ybxTOyvw,3498,0.364014,546,474,388,3.308427879,1.236126014,34.04350036,-2.124421767,3.360547781,2.072301865,0.112563498,29.2192756,-94.9358152,29.21958127,-94.93584949,2013,Not_at_edge,Y,T,12,Y,227.1009979,2444.494797,3.308427879,10.85442218,12,Y,1.145577825,1.145577825,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,41556.41155,75796.36601,86621.07721,79626.31676,86918.4854,Y
6900,6900,23588,558843,5870-0002-0038-000,397.1149902,23589_29.2191778_-94.9384328_0_70.41.jpg,EWM3N5356AMNiSKAYtsWBA,23589,0.493408,239,255,88,6.459970638,4.891252324,17.50934237,1.555930659,3.335321665,1.568718314,-0.100835532,29.2191778,-94.9384328,29.21924548,-94.93827009,2013,Not_at_edge,Y,T,12,N,397.1149902,4274.51018,6.459970638,21.19412939,12,N,0,-9.19412939,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6901,6901,23604,558859,5870-0002-0008-000,357.6319885,23605_29.2193219_-94.9390864_0_170.26.jpg,j6uMy1bl2M779kNrkTzIZg,23605,0.412842,298,440,374,3.194554771,1.589484895,44.15728981,-1.722426211,3.311911106,1.605069876,-0.059589861,29.2193219,-94.9390864,29.21893396,-94.93898305,2013,Not_at_edge,Y,T,12,Y,357.6319885,3849.518686,3.194554771,10.48082274,12,Y,1.51917726,1.51917726,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,65441.81767,119361.8934,136408.331,125393.1874,136876.6807,Y
6902,6902,23621,558876,5870-0007-0016-000,182.4160004,23622_29.2190297_-94.9362755_0_172.29.jpg,aPQWMqy2mBmmtMiDO6mS_g,23622,0.476074,149,284,92,6.453665451,4.510323123,15.35278268,1.05728896,3.453034163,1.943342328,-0.161853504,29.2190297,-94.9362755,29.21889723,-94.93622938,2013,Not_at_edge,Y,T,12,N,182.4160004,1963.509487,6.453665451,21.17344308,12,N,0,-9.173443081,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6903,6903,23627,558882,5870-0002-0006-000,306.348999,23613_29.2192436_-94.9392857_0_184.13.jpg,QSEGMYduxomztELpGvYNLw,23613,0.575684,565,258,153,7.333837347,5.75854023,27.92801362,2.416663485,3.341876745,1.575297117,0.125977107,29.2192436,-94.9392857,29.21899656,-94.93934222,2013,Not_at_edge,Y,T,12,N,306.348999,3297.513181,7.333837347,24.06114615,12,N,0,-12.06114615,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6904,6904,23648,558903,5866-0001-0011-000,109.4410019,23649_29.2186196_-94.9419697_0_168.35.jpg,uCnCTvo84CnbGlHcCSJr2A,23649,0.585449,61,567,469,1.073021473,-0.366257606,30.42821427,-3.811428247,3.445170641,1.439279079,-0.221348201,29.21861965,-94.94196972,29.21836951,-94.94184078,2013,Not_at_edge,Y,T,12,Y,109.4410019,1178.01314,1.073021473,3.520411657,12,Y,8.479588343,8.479588343,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,20591.18476,37557.06805,42920.70798,39454.80706,43068.07361,Y
6905,6905,23659,558914,3187-0000-0004-000,413.0950012,23660_29.2178809_-94.9519517_0_356.59.jpg,#NAME?,23660,0.76709,340,256,147,7.133945687,5.718600495,26.70201134,2.383852227,3.334748268,1.415345192,-0.029995951,29.2178809,-94.9519517,29.21812084,-94.95197625,2013,Not_at_edge,Y,T,12,N,413.0950012,4446.517587,7.133945687,23.40533362,12,N,0,-11.40533362,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6906,6906,23663,558918,5866-0001-0008-000,204.6679993,23664_29.2183824_-94.9425661_0_138.92.jpg,f8V-6uU2H3gveyTCurJY1w,23664,0.948242,628,589,418,2.544129403,1.00050226,17.15941359,-2.431281178,3.431783438,1.543627143,0.169320075,29.2183824,-94.9425661,29.21825023,-94.94247421,2013,Not_at_edge,Y,T,12,Y,204.6679993,2203.02801,2.544129403,8.346881243,12,Y,3.653118757,3.653118757,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,40182.87636,73291.1214,83758.05094,76994.48345,84045.62911,Y
6907,6907,23666,558921,5866-0001-0006-000,156.9600067,23667_29.2183419_-94.9426622_0_153.54.jpg,55ndR2E4czY8CZ5cBUne2w,23667,0.831543,626,447,318,3.954889319,2.382225535,23.05255813,-0.999141672,3.381367207,1.572663784,0.167963908,29.21834194,-94.94266223,29.21814287,-94.94259356,2013,Not_at_edge,Y,T,12,N,156.9600067,1689.503451,3.954889319,12.97535866,12,N,0,-0.975358658,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6908,6908,23670,558925,5870-0007-0011-000,149.2030029,23671_29.2180731_-94.9364874_0_53.20.jpg,IOlvATHCiBIY1kRS4ohUbg,23671,0.549316,712,496,323,3.873392507,2.087390109,17.15455284,-1.318332509,3.405722618,1.786002398,0.225660742,29.2180731,-94.9364874,29.21813573,-94.93632607,2013,Not_at_edge,Y,T,12,N,149.2030029,1606.007757,3.873392507,12.70798067,12,N,0,-0.707980666,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6909,6909,23672,558927,5866-0001-0005-000,196.2120056,23677_29.2182186_-94.9429619_0_124.28.jpg,5oeFIDj0iN_hp27IHYTUSA,23677,0.786621,328,536,417,2.52513146,0.974388119,24.4651124,-2.592944149,3.567332268,1.550743341,-0.038359537,29.21821864,-94.94296189,29.2181014,-94.9427487,2013,Not_at_edge,Y,T,12,Y,196.2120056,2112.008451,2.52513146,8.284552034,12,Y,3.715447966,3.715447966,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,38621.42412,70443.12753,80503.32634,74002.58193,80779.72961,Y
6910,6910,23680,558935,5866-0001-0003-000,173.6369934,23681_29.218143_-94.9431534_0_139.69.jpg,TNIREewjgkT7evWPbETzuw,23681,0.919434,533,345,205,5.494889266,4.032051212,21.04383937,0.56956423,3.462486982,1.462838054,0.104287659,29.21814303,-94.94315344,29.21798625,-94.94303137,2013,Not_at_edge,Y,T,12,N,173.6369934,1869.013042,5.494889266,18.02785192,12,N,0,-6.027851923,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6911,6911,23690,558945,5868-0001-0003-000,262.3110046,23691_29.2175808_-94.9478481_0_67.86.jpg,13zRXQAMZn3Et_cMmgUrKQ,23691,0.584473,343,505,413,2.019206466,0.759573521,31.6343653,-2.691946207,3.451519728,1.259632945,-0.028252546,29.21758083,-94.94784806,29.21769582,-94.94755029,2013,Not_at_edge,Y,T,12,Y,262.3110046,2823.492155,2.019206466,6.62469313,12,Y,5.37530687,5.37530687,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,55146.98098,100584.7377,114949.5522,105667.2319,115344.2245,Y
6912,6912,23720,558975,5868-0001-0057-000,191.9389954,23721_29.2173568_-94.9499301_0_238.87.jpg,cRHbAqa54EhMcYFzeOAJNw,23721,0.929199,155,594,440,2.044238474,0.657777216,19.13060431,-2.781360481,3.439137697,1.386461258,-0.158453006,29.2173568,-94.9499301,29.21724538,-94.95008036,2013,Not_at_edge,Y,T,12,Y,191.9389954,2066.014152,2.044238474,6.70681914,12,Y,5.29318086,5.29318086,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,40225.05928,73368.06048,83845.97793,77075.31022,84133.85799,Y
6913,6913,23730,558985,5870-0002-0056-000,208.473999,23731_29.2172928_-94.9361476_0_263.03.jpg,yVb8fJ7dQ31j-hXoMC5IvQ,23731,0.583496,350,256,124,7.013885526,5.412321715,22.04547712,1.96848288,3.443838835,1.601563811,-0.023371631,29.2172928,-94.9361476,29.21726406,-94.93637195,2013,Not_at_edge,Y,T,12,N,208.473999,2243.995449,7.013885526,23.01143545,12,N,0,-11.01143545,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6914,6914,23737,558992,5865-0003-0002-000,219.2510071,23738_29.2172673_-94.9437873_0_138.31.jpg,yPahW7mzGvD31DN00poXGQ,23738,0.310059,346,315,175,5.879146755,4.432238043,20.78732466,0.986001909,3.446236134,1.446908712,-0.026509505,29.2172673,-94.9437873,29.21713061,-94.94364093,2013,Not_at_edge,Y,T,12,N,219.2510071,2359.998199,5.879146755,19.28853922,12,N,0,-7.288539222,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6915,6915,23738,558993,5870-0002-0088-000,251.0720062,23739_29.2172621_-94.9389891_0_232.96.jpg,ICiu3XudUYMaPZvnpVizzA,23739,0.421387,280,528,413,2.74931645,0.871168848,25.36264638,-2.559556965,3.430725813,1.878147602,-0.07174864,29.21726213,-94.93898914,29.21711155,-94.93918555,2013,Not_at_edge,Y,T,12,Y,251.0720062,2702.516583,2.74931645,9.020067093,12,Y,2.979932907,2.979932907,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,47928.99561,87419.57157,99904.22836,91836.83682,100247.2434,Y
6916,6916,23744,558999,5865-0003-0003-000,198.7200012,23754_29.2169926_-94.9441221_0_104.85.jpg,8GHfUucp38Y0XnLbrUaaCw,23754,0.852051,309,543,420,2.358645659,0.82440434,23.49308517,-2.619356055,3.443760395,1.534241319,-0.05193807,29.21699256,-94.94412209,29.21694895,-94.94388565,2013,Not_at_edge,Y,T,12,Y,198.7200012,2139.004291,2.358645659,7.738338776,12,Y,4.261661224,4.261661224,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,39991.35024,72941.78942,83358.82979,76627.49991,83645.03726,Y
6917,6917,23758,559013,5870-0007-0003-000,179.0240021,23759_29.2168597_-94.9359575_0_68.09.jpg,CZPUWfQW7y-hNxSwlPJSOw,23759,0.727051,578,327,204,5.824483319,4.426822229,23.67759669,0.916780277,3.510041952,1.39766109,0.135237282,29.2168597,-94.9359575,29.21691196,-94.93572139,2013,Not_at_edge,Y,T,12,N,179.0240021,1926.998321,5.824483319,19.10919724,12,N,0,-7.109197241,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6918,6918,23793,559048,5865-0003-0008-000,310.4360046,23794_29.2163974_-94.9447713_0_134.03.jpg,Gafij04jX9BGpp4EZO9GNQ,23794,0.567871,121,445,251,4.390378251,2.903855934,15.1663016,-0.6454352,3.549291134,1.486522317,-0.180822692,29.21639736,-94.94477135,29.2163215,-94.94464154,2013,Not_at_edge,Y,T,12,N,310.4360046,3341.505344,4.390378251,14.40412812,12,N,0,-2.40412812,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6919,6919,23796,559051,5870-0003-0012-000,252.5119934,23797_29.2165154_-94.9360785_0_167.05.jpg,IFf1tCZCNb0LMA5YvZH1jw,23797,0.807617,296,293,158,6.461591945,4.816807137,21.58985086,1.368371354,3.448435783,1.644784808,-0.060980275,29.2165154,-94.9360785,29.21632858,-94.93601565,2013,Not_at_edge,Y,T,12,N,252.5119934,2718.016476,6.461591945,21.19944864,12,N,0,-9.199448638,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6920,6920,23811,559066,5865-0003-0010-000,214.9779968,23800_29.2162546_-94.9449325_0_163.45.jpg,mOv8voExVrUCbOaK-PKuig,23800,0.317383,598,514,416,2.113240395,0.670603905,30.01498338,-2.692863311,3.363467216,1.44263649,0.148230656,29.21625457,-94.94493247,29.21598645,-94.94488921,2013,Not_at_edge,Y,T,12,Y,214.9779968,2314.003899,2.113240395,6.933203396,12,Y,5.066796604,5.066796604,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,44660.50076,81458.03585,93091.30747,85574.06782,93410.9308,Y
6921,6921,23827,559082,5870-0002-0067-000,302.9129944,23828_29.215736_-94.9379451_0_44.57.jpg,AMtVgkjO_FqU6NuKyNdcZg,23828,0.251465,383,531,389,2.88112206,1.225051708,20.48736479,-2.115769081,3.340820789,1.656070352,-0.00034887,29.215736,-94.9379451,29.21586772,-94.93779729,2013,Not_at_edge,Y,T,12,Y,302.9129944,3260.528336,2.88112206,9.452500197,12,Y,2.547499803,2.547499803,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,56767.83567,103541.078,118328.0965,108772.9546,118734.3688,Y
6922,6922,23832,559087,5865-0003-0012-000,238.3450012,23833_29.215751_-94.9454319_0_95.08.jpg,g4ZLt6h_UwxdI6J_6s5ymQ,23833,0.853516,643,576,400,2.67653336,1.225421924,16.79837039,-2.214546662,3.439968586,1.451111436,0.179134239,29.215751,-94.9454319,29.2157109,-94.9452653,2013,Not_at_edge,Y,T,12,Y,238.3450012,2565.524241,2.67653336,8.781277428,12,Y,3.218722572,3.218722572,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,45958.90883,83826.25316,95797.73714,88061.94991,96126.65284,Y
6923,6923,23848,559103,5865-0003-0014-000,197.4660034,23849_29.2153764_-94.9456813_0_119.32.jpg,jS5Q3AdvsD84tvVvqXMFiA,23849,0.605469,485,607,474,1.615996866,0.062045245,21.76491368,-3.393434138,3.455479383,1.553951621,0.070706799,29.21537642,-94.94568129,29.21526841,-94.94549436,2013,Not_at_edge,Y,T,12,Y,197.4660034,2125.506371,1.615996866,5.301826988,12,Y,6.698173012,6.698173012,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,43623.10581,79565.89058,90928.93913,83586.31344,91241.13811,Y
6924,6924,23849,559104,5870-0011-0031-000,297.0119934,23850_29.2158368_-94.9330877_0_149.22.jpg,_WUcbn7TdnKj-4X8HDSgHA,23850,0.304688,693,576,428,2.393041284,0.771900327,20.10857967,-2.633518069,3.405418396,1.621140957,0.212364391,29.2158368,-94.9330877,29.21566487,-94.9330217,2013,Not_at_edge,Y,T,12,Y,297.0119934,3197.01049,2.393041284,7.851185315,12,Y,4.148814685,4.148814685,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,59501.51564,108527.1439,124026.2378,114010.9638,124452.0743,Y
6925,6925,23861,559116,5865-0003-0015-000,223.5709991,23862_29.2152064_-94.945794_0_118.61.jpg,OPCECaRjDtU21d9n6cYauQ,23862,0.491211,247,606,446,2.104822777,0.600987337,18.2654737,-2.816629507,3.417616844,1.50383544,-0.095306613,29.2152064,-94.945794,29.21514162,-94.94562128,2013,Not_at_edge,Y,T,12,Y,223.5709991,2406.498206,2.104822777,6.905586539,12,Y,5.094413461,5.094413461,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,46495.49484,84804.95339,96916.20855,89090.10335,97248.96445,Y
6926,6926,23865,559120,5870-0011-0036-000,235.6040039,23866_29.2150394_-94.9340049_0_40.67.jpg,YHgjGWFbRH3w39fPgN3K_A,23866,0.711426,649,198,14,6.281857203,4.875624846,15.99406484,2.030004214,2.845620632,1.406232357,0.183522046,29.2150394,-94.9340049,29.21512985,-94.93387674,2013,Not_at_edge,Y,T,12,N,235.6040039,2536.020392,6.281857203,20.60976773,12,N,0,-8.609767726,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6927,6927,23876,559131,5870-0005-0010-000,284.9370117,23877_29.2147923_-94.9349553_0_314.66.jpg,6Hg79_dZAxnkSh26vOWx8A,23877,0.802246,280,257,100,6.587006796,4.962916363,18.57825842,1.642101753,3.32081461,1.624090433,-0.072095709,29.2147923,-94.9349553,29.21490122,-94.93510052,2013,Not_at_edge,Y,T,12,N,284.9370117,3067.036468,6.587006796,21.61091469,12,N,0,-9.610914685,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,0,0,0,0,0,Y
6928,6928,23879,559134,5870-0005-0009-000,154.8240051,23880_29.2147011_-94.9351513_0_317.10.jpg,KPEp3CJ4UOWy13lk-_iRsg,23880,0.939941,467,619,450,2.252296205,0.619154091,17.24345132,-2.822785978,3.441940069,1.633142114,0.058199217,29.2147011,-94.9351513,29.21482103,-94.93526425,2013,Not_at_edge,Y,T,12,Y,154.8240051,1666.511721,2.252296205,7.389423245,12,Y,4.610576755,4.610576755,0.838,1.1,207.1,124.9,88.8,121.1,89.9,112.7,72.5,114,156,31593.61683,57624.83467,65854.41382,60536.58744,66080.52094,Y
